Frame,Kecepatan,Y0X_Pixel,Y239X_Pixel,Y479X_Pixel,Y0X_Meter,Y239X_Meter,Y479X_Meter,errorY_0_Xmeter,errorY_239_Xmeter,errorY_479_Xmeter,Radius,Curvature,Y0(meter),Y239(meter),Y479(meter),Steering_Angle,Angle,FPS
121,5,317,295,297,0.7925,0.7375,0.7425,-0.0075,-0.0625,-0.0575,"(101.72200825714145, 'Left Curve')",0.009830714288220853,0.0,1.941875,3.891875,9.377453380583866,30.377453380583866,6.3
122,5,317,296,297,0.7925,0.74,0.7425,-0.0075,-0.06,-0.0575,"(102.79712402384878, 'Left Curve')",0.009727898610937806,0.0,1.941875,3.891875,9.387631128358697,30.3876311283587,6.3
123,5,318,296,296,0.795,0.74,0.74,-0.005,-0.06,-0.06,"(102.71525861213438, 'Left Curve')",0.009735651874042635,0.0,1.941875,3.891875,9.387772010195333,30.387772010195334,6.1
124,5,319,296,296,0.7975,0.74,0.74,-0.0025,-0.06,-0.06,"(97.14514583271503, 'Left Curve')",0.010293875122921846,0.0,1.941875,3.891875,9.397913340250167,30.397913340250167,5.5
125,5,320,296,295,0.8,0.74,0.7375,0.0,-0.06,-0.0625,"(95.9501629817766, 'Left Curve')",0.010422077138002628,0.0,1.941875,3.891875,9.400242433196794,30.400242433196794,6.0
126,5,319,295,296,0.7975,0.7375,0.74,-0.0025,-0.0625,-0.06,"(92.90154034206036, 'Left Curve')",0.01076408417253399,0.0,1.941875,3.891875,9.394410031585412,30.394410031585412,6.0
127,5,321,295,295,0.8025,0.7375,0.7375,0.0025,-0.0625,-0.0625,"(89.89099841242685, 'Left Curve')",0.011124584415137128,0.0,1.941875,3.891875,9.400959342526987,30.40095934252699,5.5
128,5,321,295,297,0.8025,0.7375,0.7425,0.0025,-0.0625,-0.0575,"(85.26553915318257, 'Left Curve')",0.011728067516273654,0.0,1.941875,3.891875,9.411922926528124,30.411922926528124,6.0
129,5,323,296,299,0.8075,0.74,0.7475,0.0075,-0.06,-0.0525,"(83.87085669380497, 'Left Curve')",0.011923092709673776,0.0,1.941875,3.891875,9.427511775392512,30.42751177539251,6.0
130,5,324,297,298,0.81,0.7425,0.745,0.01,-0.0575,-0.055,"(81.91525998020614, 'Left Curve')",0.012207737608861135,0.0,1.941875,3.891875,9.444728815451978,30.444728815451978,6.3
